Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
7:30 am – 12:35 am +2,Air Canada,SAN‐SIN,26h05m,2,"YVR, NRT",10:10 pm – 6:33 pm +1,Air Canada,SIN‐SAN,35h23m,2,"HND-NRT, YVR",1091,20220404-1543,cheap
7:30 am – 12:35 am +2,Air Canada,SAN‐SIN,26h05m,2,"YVR, NRT",10:10 pm – 11:23 am +2,Air Canada,SIN‐SAN,52h13m,2,"HND-NRT, YVR",1091,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1104,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 2:56 pm,United Airlines,SIN‐SAN,20h56m,1,SFO,1104,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 6:59 pm,United Airlines,SIN‐SAN,24h59m,1,SFO,1104,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 8:43 pm,United Airlines,SIN‐SAN,26h43m,1,SFO,1104,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 7:40 pm,United Airlines,SIN‐SAN,25h40m,2,"SFO, LAX",1109,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 7:40 pm,United Airlines,SIN‐SAN,25h40m,2,"SFO, LAX",1109,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 11:34 pm,United Airlines,SIN‐SAN,29h34m,2,"SFO, LAX",1109,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",9:00 am – 11:30 pm,United Airlines,SIN‐SAN,29h30m,1,SFO,1110,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",6:10 am – 2:56 pm,United Airlines,SIN‐SAN,23h46m,2,"NRT, SFO",1117,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",6:10 am – 6:59 pm,United Airlines,SIN‐SAN,27h49m,2,"NRT, SFO",1117,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",6:10 am – 8:43 pm,United Airlines,SIN‐SAN,29h33m,2,"NRT, SFO",1117,20220404-1543,cheap
6:30 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h05m,2,"LAX, NRT",6:10 am – 7:40 pm,"ANA, United Airlines",SIN‐SAN,28h30m,2,"NRT, LAX",1122,20220404-1543,cheap
