Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
7:30 am – 1:15 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,26h45m,2,"YVR, NRT",9:25 am – 6:33 pm +1,"Singapore Airlines, Air Canada",SIN‐SAN,48h08m,2,"NRT, YVR",1109,20220404-1754,cheap
3:45 pm – 9:40 pm +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,38h55m,2,"SEA, YVR",9:25 am – 1:23 pm,Singapore Airlines,SIN‐SAN,18h58m,1,SFO,1205,20220404-1754,cheap
3:45 pm – 9:40 pm +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,38h55m,2,"SEA, YVR",9:25 am – 4:02 pm,Singapore Airlines,SIN‐SAN,21h37m,1,SFO,1205,20220404-1754,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,8:10 am – 6:59 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,25h49m,2,"NRT, SEA",1240,20220404-1754,cheap
1:15 pm – 5:40 pm +2,Japan Airlines,SAN‐SIN,37h25m,1,NRT-HND,8:10 am – 6:59 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,25h49m,2,"NRT, SEA",1251,20220404-1754,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,8:10 am – 5:06 pm,Japan Airlines,SIN‐SAN,23h56m,2,"NRT, SEA",1281,20220404-1754,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,8:10 am – 11:38 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,30h28m,2,"NRT, SEA",1288,20220404-1754,cheap
1:15 pm – 5:40 pm +2,Japan Airlines,SAN‐SIN,37h25m,1,NRT-HND,8:10 am – 5:06 pm,Japan Airlines,SIN‐SAN,23h56m,2,"NRT, SEA",1292,20220404-1754,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 1:23 pm +1,Japan Airlines,SIN‐SAN,30h33m,2,"HND, SFO",1324,20220404-1754,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,8:10 am – 10:18 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,29h08m,2,"NRT, SEA",1331,20220404-1754,cheap
8:45 pm – 9:40 pm +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,33h55m,2,"SEA, YVR",9:25 am – 1:23 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,18h58m,1,SFO,1340,20220404-1754,cheap
4:55 pm – 9:40 pm +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,37h45m,2,"SEA, YVR",9:25 am – 1:23 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,18h58m,1,SFO,1340,20220404-1754,cheap
1:00 pm – 9:40 pm +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,41h40m,2,"SEA, YVR",9:25 am – 1:23 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,18h58m,1,SFO,1340,20220404-1754,cheap
