Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
12:55 pm – 4:00 pm +2,Air Canada,SAN‐ICN,35h05m,1,YVR,5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1245,20220405-1718,cheap
8:00 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h45m,1,SFO,7:45 pm – 12:26 pm +1,"EVA Air, United Airlines",ICN‐SAN,32h41m,2,"TPE, SFO",1419,20220405-1718,cheap
8:55 pm – 4:00 pm +2,"Alaska Airlines, Air Canada",SAN‐ICN,27h05m,2,"PDX, YVR",5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1585,20220405-1718,cheap
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1591,20220405-1718,cheap
3:20 pm – 3:15 pm +2,Delta,SAN‐ICN,31h55m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1591,20220405-1718,cheap
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 10:30 pm,Delta,ICN‐SAN,19h10m,1,SEA,1591,20220405-1718,cheap
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 11:42 pm,Delta,ICN‐SAN,20h22m,2,"SEA, LAX",1595,20220405-1718,cheap
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 11:42 pm,Delta,ICN‐SAN,20h22m,2,"SEA, LAX",1595,20220405-1718,cheap
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 11:50 pm,Delta,ICN‐SAN,20h30m,2,"SEA, SLC",1595,20220405-1718,cheap
7:14 pm – 3:15 pm +2,Delta,SAN‐ICN,28h01m,1,SEA,7:20 pm – 11:50 pm,Delta,ICN‐SAN,20h30m,2,"SEA, SLC",1595,20220405-1718,cheap
10:25 pm – 4:00 pm +2,"Alaska Airlines, Air Canada",SAN‐ICN,25h35m,2,"SFO, YVR",5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1629,20220405-1718,cheap
7:45 pm – 11:10 am +2,"Alaska Airlines, China Airlines",SAN‐ICN,23h25m,2,"SFO, TPE",8:45 pm – 11:49 pm,"China Airlines, Alaska Airlines",ICN‐SAN,19h04m,2,"TPE, SFO",1630,20220405-1718,cheap
