Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
6:15 am – 12:20 am +2,American Airlines,SAN‐SIN,27h05m,2,"DFW, NRT",8:10 am – 11:15 am,American Airlines,SIN‐SAN,18h05m,1,NRT,928,20220404-1551,cheap
6:25 am – 5:40 pm +2,Japan Airlines,SAN‐SIN,44h15m,2,"SFO, HND",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,995,20220404-1551,cheap
6:15 am – 5:40 pm +2,"American Airlines, Japan Airlines",SAN‐SIN,44h25m,2,"DFW, NRT-HND",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1115,20220404-1551,cheap
8:01 pm – 12:35 am +3,United Airlines,SAN‐SIN,37h34m,2,"SFO, NRT",6:10 am – 2:56 pm,United Airlines,SIN‐SAN,23h46m,2,"NRT, SFO",1118,20220404-1551,cheap
4:05 pm – 12:35 am +3,United Airlines,SAN‐SIN,41h30m,2,"SFO, NRT",6:10 am – 2:56 pm,United Airlines,SIN‐SAN,23h46m,2,"NRT, SFO",1118,20220404-1551,cheap
8:01 pm – 12:35 am +3,United Airlines,SAN‐SIN,37h34m,2,"SFO, NRT",6:10 am – 6:59 pm,United Airlines,SIN‐SAN,27h49m,2,"NRT, SFO",1118,20220404-1551,cheap
8:35 pm – 12:35 am +3,United Airlines,SAN‐SIN,37h00m,2,"LAX, HND-NRT",6:10 am – 2:56 pm,United Airlines,SIN‐SAN,23h46m,2,"NRT, SFO",1121,20220404-1551,cheap
8:35 pm – 12:35 am +3,United Airlines,SAN‐SIN,37h00m,2,"LAX, HND-NRT",6:10 am – 8:43 pm,United Airlines,SIN‐SAN,29h33m,2,"NRT, SFO",1121,20220404-1551,cheap
8:35 pm – 12:35 am +3,"United Airlines, ANA",SAN‐SIN,37h00m,2,"LAX, NRT",6:10 am – 2:56 pm,United Airlines,SIN‐SAN,23h46m,2,"NRT, SFO",1122,20220404-1551,cheap
8:35 pm – 12:35 am +3,"United Airlines, ANA",SAN‐SIN,37h00m,2,"LAX, NRT",6:10 am – 6:59 pm,United Airlines,SIN‐SAN,27h49m,2,"NRT, SFO",1122,20220404-1551,cheap
