Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,6:40 pm – 10:17 am +1,Air Canada,ICN‐SAN,31h37m,1,YYZ,1563,20220405-2008,cheap
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1580,20220405-2008,cheap
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 10:30 pm,Delta,ICN‐SAN,19h10m,1,SEA,1580,20220405-2008,cheap
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 11:42 pm,Delta,ICN‐SAN,20h22m,2,"SEA, LAX",1584,20220405-2008,cheap
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 11:42 pm,Delta,ICN‐SAN,20h22m,2,"SEA, LAX",1584,20220405-2008,cheap
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 11:50 pm,Delta,ICN‐SAN,20h30m,2,"SEA, SLC",1584,20220405-2008,cheap
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 8:58 am +1,Delta,ICN‐SAN,29h38m,2,"SEA, SLC",1584,20220405-2008,cheap
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 10:12 am +1,Delta,ICN‐SAN,30h52m,1,SEA,1591,20220405-2008,cheap
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,7:20 pm – 11:59 pm,"Korean Air, Alaska Airlines",ICN‐SAN,20h39m,1,SEA,1609,20220405-2008,cheap
8:00 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h45m,1,SFO,7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1692,20220405-2008,cheap
8:00 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h45m,1,SFO,7:45 pm – 12:23 pm +1,"EVA Air, United Airlines",ICN‐SAN,32h38m,2,"TPE, SFO",1692,20220405-2008,cheap
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,1716,20220405-2008,cheap
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,7:40 pm – 11:42 pm,Korean Air,ICN‐SAN,20h02m,1,LAX,1716,20220405-2008,cheap
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,2:30 pm – 11:42 pm,Korean Air,ICN‐SAN,25h12m,1,LAX,1721,20220405-2008,cheap
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,4:00 pm – 7:34 am +1,"Korean Air, Alaska Airlines",ICN‐SAN,31h34m,1,SFO,1724,20220405-2008,cheap
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,1776,20220405-2006,best
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 6:11 pm,Delta,ICN‐SAN,14h51m,1,SEA,1580,20220405-2006,best
8:00 am – 4:00 pm +1,Air Canada,SAN‐ICN,16h00m,1,YVR,6:40 pm – 10:17 am +1,Air Canada,ICN‐SAN,31h37m,1,YYZ,1563,20220405-2006,best
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,2:30 pm – 2:35 pm,Korean Air,ICN‐SAN,16h05m,1,LAX,1716,20220405-2006,best
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,1855,20220405-2006,best
7:05 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h35m,1,SEA,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1763,20220405-2006,best
7:05 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h35m,1,SEA,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1763,20220405-2006,best
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,4:40 pm – 6:11 pm,Korean Air,ICN‐SAN,17h31m,1,SEA,1763,20220405-2006,best
7:05 am – 3:15 pm +1,Delta,SAN‐ICN,16h10m,1,SEA,7:20 pm – 10:30 pm,Delta,ICN‐SAN,19h10m,1,SEA,1580,20220405-2006,best
7:05 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h10m,1,SEA,4:40 pm – 6:11 pm,Korean Air,ICN‐SAN,17h31m,1,SEA,1773,20220405-2006,best
6:25 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,18h55m,1,SFO,7:20 pm – 6:11 pm,Korean Air,ICN‐SAN,14h51m,1,SEA,1737,20220405-2006,best
