Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
7:30 am – 4:15 pm +1,Air Canada,SAN‐ICN,16h45m,1,YVR,6:40 pm – 8:48 pm +1,Air Canada,ICN‐SAN,42h08m,2,"YYZ-YTZ, YUL",1131,20220405-1049,cheap
7:30 am – 4:15 pm +1,Air Canada,SAN‐ICN,16h45m,1,YVR,6:40 pm – 10:27 am +1,Air Canada,ICN‐SAN,31h47m,1,YYZ,1136,20220405-1049,cheap
6:40 pm – 2:55 pm +2,United Airlines,SAN‐ICN,28h15m,2,"DEN, SFO",4:50 pm – 2:56 pm,United Airlines,ICN‐SAN,14h06m,1,SFO,1492,20220405-1049,cheap
4:14 pm – 2:55 pm +2,United Airlines,SAN‐ICN,30h41m,2,"DEN, SFO",4:50 pm – 2:56 pm,United Airlines,ICN‐SAN,14h06m,1,SFO,1492,20220405-1049,cheap
6:40 pm – 2:55 pm +2,United Airlines,SAN‐ICN,28h15m,2,"DEN, SFO",4:50 pm – 7:15 pm,United Airlines,ICN‐SAN,18h25m,1,SFO,1492,20220405-1049,cheap
6:40 pm – 2:55 pm +2,United Airlines,SAN‐ICN,28h15m,2,"DEN, SFO",4:50 pm – 8:43 pm,United Airlines,ICN‐SAN,19h53m,1,SFO,1492,20220405-1049,cheap
4:14 pm – 2:55 pm +2,United Airlines,SAN‐ICN,30h41m,2,"DEN, SFO",4:50 pm – 7:15 pm,United Airlines,ICN‐SAN,18h25m,1,SFO,1492,20220405-1049,cheap
4:05 pm – 2:55 pm +2,United Airlines,SAN‐ICN,30h50m,1,SFO,4:50 pm – 2:56 pm,United Airlines,ICN‐SAN,14h06m,1,SFO,1500,20220405-1049,cheap
4:05 pm – 2:55 pm +2,United Airlines,SAN‐ICN,30h50m,1,SFO,4:50 pm – 7:15 pm,United Airlines,ICN‐SAN,18h25m,1,SFO,1500,20220405-1049,cheap
6:15 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h35m,1,LAX,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1598,20220405-1049,cheap
2:35 pm – 5:00 am +2,Korean Air,SAN‐ICN,22h25m,1,LAX,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1598,20220405-1049,cheap
6:15 am – 5:00 am +2,Korean Air,SAN‐ICN,30h45m,1,LAX,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1603,20220405-1049,cheap
8:10 pm – 2:55 pm +2,United Airlines,SAN‐ICN,26h45m,1,SFO,4:50 pm – 2:56 pm,United Airlines,ICN‐SAN,14h06m,1,SFO,1630,20220405-1049,cheap
8:10 pm – 2:55 pm +2,United Airlines,SAN‐ICN,26h45m,1,SFO,4:50 pm – 7:15 pm,United Airlines,ICN‐SAN,18h25m,1,SFO,1630,20220405-1049,cheap
6:30 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h05m,1,LAX,2:40 pm – 11:34 pm,Asiana Airlines,ICN‐SAN,24h54m,1,LAX,1647,20220405-1049,cheap
7:30 am – 4:15 pm +1,Air Canada,SAN‐ICN,16h45m,1,YVR,6:40 pm – 10:27 am +1,Air Canada,ICN‐SAN,31h47m,1,YYZ,1264,20220405-1047,best
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 2:56 pm,United Airlines,ICN‐SAN,14h06m,1,SFO,1747,20220405-1047,best
7:30 am – 4:15 pm +1,Air Canada,SAN‐ICN,16h45m,1,YVR,6:40 pm – 8:48 pm +1,Air Canada,ICN‐SAN,42h08m,2,"YYZ-YTZ, YUL",1131,20220405-1047,best
6:15 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h35m,1,LAX,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1598,20220405-1047,best
6:15 am – 5:50 pm +1,Delta,SAN‐ICN,19h35m,1,LAX,7:40 pm – 7:34 pm,Delta,ICN‐SAN,15h54m,1,LAX,1649,20220405-1047,best
6:15 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h35m,1,LAX,7:40 pm – 7:34 pm,"Korean Air, Delta",ICN‐SAN,15h54m,1,LAX,1651,20220405-1047,best
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 7:15 pm,United Airlines,ICN‐SAN,18h25m,1,SFO,1747,20220405-1047,best
