Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
8:00 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,25h20m,2,"SEA, NRT",8:10 am – 4:02 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,22h52m,2,"NRT, SFO",1075,20220404-1941,cheap
8:00 am – 1:15 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,26h15m,2,"YVR, NRT",11:55 pm – 6:33 pm +1,"Singapore Airlines, Air Canada",SIN‐SAN,33h38m,2,"NRT, YVR",1100,20220404-1941,cheap
8:00 am – 1:15 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,26h15m,2,"YVR, NRT",11:55 pm – 12:08 pm +2,"Singapore Airlines, Air Canada",SIN‐SAN,51h13m,2,"NRT, YVR",1100,20220404-1941,cheap
8:45 pm – 5:30 pm +2,Singapore Airlines,SAN‐SIN,29h45m,1,SEA,9:25 am – 1:23 pm,Singapore Airlines,SIN‐SAN,18h58m,1,SFO,1104,20220404-1941,cheap
8:45 pm – 5:30 pm +2,Singapore Airlines,SAN‐SIN,29h45m,1,SEA,9:25 am – 4:02 pm,Singapore Airlines,SIN‐SAN,21h37m,1,SFO,1104,20220404-1941,cheap
8:45 pm – 5:30 pm +2,Singapore Airlines,SAN‐SIN,29h45m,1,SEA,9:25 am – 6:57 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,24h32m,1,SFO,1104,20220404-1941,cheap
8:45 pm – 5:30 pm +2,Singapore Airlines,SAN‐SIN,29h45m,1,SEA,9:25 am – 11:58 pm,Singapore Airlines,SIN‐SAN,29h33m,1,SFO,1104,20220404-1941,cheap
8:00 am – 4:55 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,29h55m,2,"YVR, NRT-HND",11:55 pm – 6:33 pm +1,"Singapore Airlines, Air Canada",SIN‐SAN,33h38m,2,"NRT, YVR",1112,20220404-1941,cheap
8:45 pm – 5:30 pm +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,29h45m,1,SEA,9:25 am – 9:45 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,27h20m,1,SFO,1113,20220404-1941,cheap
8:00 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,25h20m,2,"SEA, NRT",8:10 am – 10:18 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,29h08m,2,"NRT, SEA",1144,20220404-1941,cheap
8:00 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,25h20m,2,"SEA, NRT",9:50 pm – 4:32 pm +1,Japan Airlines,SIN‐SAN,33h42m,2,"HND-NRT, SFO",1174,20220404-1941,cheap
