Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 1:39 pm,Korean Air,SIN‐SAN,27h29m,2,"ICN, LAX",1282,20220404-1731,cheap
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 7:34 pm,Korean Air,SIN‐SAN,33h24m,2,"ICN, LAX",1282,20220404-1731,cheap
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 7:34 pm,Korean Air,SIN‐SAN,33h24m,2,"ICN, LAX",1282,20220404-1731,cheap
6:15 am – 11:40 pm +1,Delta,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 1:39 pm,Delta,SIN‐SAN,27h29m,2,"ICN, LAX",1292,20220404-1731,cheap
6:15 am – 11:40 pm +1,Delta,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 7:34 pm,Delta,SIN‐SAN,33h24m,2,"ICN, LAX",1292,20220404-1731,cheap
6:15 am – 11:40 pm +1,Delta,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 7:34 pm,Delta,SIN‐SAN,33h24m,2,"ICN, LAX",1292,20220404-1731,cheap
6:20 am – 7:10 pm +1,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h50m,1,SFO,9:25 am – 5:42 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,23h17m,1,SFO,1294,20220404-1731,cheap
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 1:39 pm +1,Korean Air,SIN‐SAN,51h29m,2,"ICN, LAX",1297,20220404-1731,cheap
6:20 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h50m,1,SFO,9:25 am – 11:58 pm,Singapore Airlines,SIN‐SAN,29h33m,1,SFO,1301,20220404-1731,cheap
6:20 am – 7:10 pm +1,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h50m,1,SFO,9:25 am – 7:32 am +1,"Singapore Airlines, Alaska Airlines",SIN‐SAN,37h07m,1,SFO,1304,20220404-1731,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,11:00 pm – 2:50 pm +1,"ZIPAIR, Amtrak",SIN‐SAN,30h50m,2,"NRT, LAX-LAX",1318,20220404-1731,cheap
6:20 am – 11:40 pm +1,"Alaska Airlines, Korean Air",SAN‐SIN,26h20m,2,"SFO, ICN",1:10 am – 1:39 pm,"Korean Air, Delta",SIN‐SAN,27h29m,2,"ICN, LAX",1329,20220404-1731,cheap
6:20 am – 11:40 pm +1,"Alaska Airlines, Korean Air",SAN‐SIN,26h20m,2,"SFO, ICN",1:10 am – 7:34 pm,"Korean Air, Delta",SIN‐SAN,33h24m,2,"ICN, LAX",1329,20220404-1731,cheap
