Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1242,20220405-0900,cheap
6:40 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,28h35m,1,SEA,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1242,20220405-0900,cheap
3:21 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,31h54m,1,SEA,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1242,20220405-0900,cheap
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 1:39 pm +1,Korean Air,ICN‐SAN,33h59m,1,LAX,1247,20220405-0900,cheap
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,7:40 pm – 7:34 pm,Delta,ICN‐SAN,15h54m,1,LAX,1267,20220405-0900,cheap
5:20 pm – 3:15 pm +2,Delta,SAN‐ICN,29h55m,2,"SLC, SEA",7:40 pm – 7:34 pm,Delta,ICN‐SAN,15h54m,1,LAX,1267,20220405-0900,cheap
1:40 pm – 3:15 pm +2,Delta,SAN‐ICN,33h35m,2,"SLC, SEA",7:40 pm – 7:34 pm,Delta,ICN‐SAN,15h54m,1,LAX,1267,20220405-0900,cheap
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1271,20220405-0900,cheap
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,4:40 pm – 6:08 pm,Korean Air,ICN‐SAN,17h28m,1,SEA,1271,20220405-0900,cheap
6:40 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,28h35m,1,SEA,7:40 pm – 7:34 pm,Korean Air,ICN‐SAN,15h54m,1,LAX,1271,20220405-0900,cheap
6:40 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,28h35m,1,SEA,4:40 pm – 6:08 pm,Korean Air,ICN‐SAN,17h28m,1,SEA,1271,20220405-0900,cheap
