Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1476,20220405-0806,cheap
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,2:30 pm – 6:16 pm,Korean Air,ICN‐SAN,19h46m,1,LAX,1476,20220405-0806,cheap
10:00 pm – 5:00 am +3,"Alaska Airlines, Asiana Airlines",SAN‐ICN,39h00m,1,SFO,8:40 pm – 7:55 pm,Asiana Airlines,ICN‐SAN,15h15m,1,LAX,1486,20220405-0806,cheap
8:45 pm – 5:45 pm +2,"Alaska Airlines, Asiana Airlines",SAN‐ICN,29h00m,1,SEA,8:40 pm – 7:55 pm,Asiana Airlines,ICN‐SAN,15h15m,1,LAX,1488,20220405-0806,cheap
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,"Korean Air, Delta",ICN‐SAN,14h36m,1,LAX,1520,20220405-0806,cheap
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1523,20220405-0806,cheap
5:20 pm – 3:15 pm +2,Delta,SAN‐ICN,29h55m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1523,20220405-0806,cheap
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,4:40 pm – 6:08 pm,Delta,ICN‐SAN,17h28m,1,SEA,1523,20220405-0806,cheap
5:20 pm – 3:15 pm +2,Delta,SAN‐ICN,29h55m,2,"SLC, SEA",4:40 pm – 6:08 pm,Delta,ICN‐SAN,17h28m,1,SEA,1523,20220405-0806,cheap
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,2:30 pm – 6:16 pm,Delta,ICN‐SAN,19h46m,1,LAX,1523,20220405-0806,cheap
1:40 pm – 3:15 pm +2,Delta,SAN‐ICN,33h35m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1523,20220405-0806,cheap
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,4:40 pm – 10:09 pm,Delta,ICN‐SAN,21h29m,1,SEA,1523,20220405-0806,cheap
5:20 pm – 3:15 pm +2,Delta,SAN‐ICN,29h55m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1532,20220405-0806,cheap
1:40 pm – 3:15 pm +2,Delta,SAN‐ICN,33h35m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1532,20220405-0806,cheap
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,2:40 pm – 3:50 pm,"Asiana Airlines, FlixBus",ICN‐SAN,17h10m,1,LAX-LAX,1716,20220405-0806,cheap
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1521,20220405-0804,best
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1731,20220405-0804,best
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1476,20220405-0804,best
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1731,20220405-0804,best
6:17 am – 5:50 pm +1,Delta,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1789,20220405-0804,best
6:17 am – 5:50 pm +1,"Delta, Korean Air",SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,"Korean Air, Delta",ICN‐SAN,14h36m,1,LAX,1790,20220405-0804,best
6:17 am – 5:50 pm +1,"Delta, Korean Air",SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1791,20220405-0804,best
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,"Korean Air, Delta",ICN‐SAN,14h36m,1,LAX,1791,20220405-0804,best
