Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
2:00 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,43h20m,2,"DFW, NRT",8:10 am – 10:19 am +1,Japan Airlines,SIN‐SAN,41h09m,2,"NRT, SEA",1170,20220404-2230,cheap
6:59 pm – 12:20 am +3,"American Airlines, Japan Airlines",SAN‐SIN,38h21m,2,"DFW, NRT",8:10 am – 4:43 pm,Japan Airlines,SIN‐SAN,23h33m,2,"NRT, SEA",1291,20220404-2230,cheap
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, NRT",8:10 am – 8:23 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,27h13m,2,"NRT, SEA",1307,20220404-2230,cheap
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, NRT",8:10 am – 4:43 pm,Japan Airlines,SIN‐SAN,23h33m,2,"NRT, SEA",1367,20220404-2230,cheap
9:00 pm – 11:40 pm +2,"Alaska Airlines, Korean Air",SAN‐SIN,35h40m,2,"SFO, ICN",8:55 pm – 6:50 pm +1,"Fiji Airways, FlixBus",SIN‐SAN,36h55m,2,"NAN, LAX-LAX",1373,20220404-2230,cheap
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",3:10 pm – 7:34 am +1,"EVA Air, Alaska Airlines",SIN‐SAN,31h24m,2,"TPE, SFO",1429,20220404-2230,cheap
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",1:40 pm – 7:42 am +1,"Philippine Airlines, Alaska Airlines",SIN‐SAN,33h02m,2,"MNL, SFO-SJC",1477,20220404-2230,cheap
6:25 am – 12:35 am +2,"Alaska Airlines, ANA",SAN‐SIN,27h10m,2,"SFO, NRT",6:10 am – 3:02 pm,"ANA, Alaska Airlines",SIN‐SAN,23h52m,2,"NRT, SFO",1510,20220404-2230,cheap
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",3:10 pm – 10:17 am +1,"EVA Air, United Airlines",SIN‐SAN,34h07m,2,"TPE, SFO",1519,20220404-2230,cheap
6:15 am – 12:35 am +2,United Airlines,SAN‐SIN,27h20m,2,"SFO, NRT",3:10 pm – 10:17 am +1,"EVA Air, United Airlines",SIN‐SAN,34h07m,2,"TPE, SFO",1519,20220404-2230,cheap
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",1:40 pm – 7:34 am +1,"Philippine Airlines, Alaska Airlines",SIN‐SAN,32h54m,2,"MNL, SFO",1530,20220404-2230,cheap
8:25 am – 12:35 am +2,"Alaska Airlines, ANA",SAN‐SIN,25h10m,2,"SFO, NRT",6:10 am – 3:02 pm,"ANA, Alaska Airlines",SIN‐SAN,23h52m,2,"NRT, SFO",1531,20220404-2230,cheap
8:45 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,36h35m,2,"JFK, NRT",8:10 am – 4:43 pm,Japan Airlines,SIN‐SAN,23h33m,2,"NRT, SEA",1540,20220404-2230,cheap
8:45 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,36h35m,2,"JFK, NRT",8:10 am – 8:23 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,27h13m,2,"NRT, SEA",1541,20220404-2230,cheap
7:05 am – 11:40 pm +1,Korean Air,SAN‐SIN,25h35m,2,"SEA, ICN",3:10 pm – 7:34 am +1,"EVA Air, Alaska Airlines",SIN‐SAN,31h24m,2,"TPE, SFO",1543,20220404-2230,cheap
8:45 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,36h35m,2,"JFK, NRT",8:10 am – 8:23 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,27h13m,2,"NRT, SEA",1541,20220404-2228,best
8:12 pm – 6:15 am +2,United Airlines,SAN‐SIN,19h03m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2228,best
2:00 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,43h20m,2,"DFW, NRT",8:10 am – 10:19 am +1,Japan Airlines,SIN‐SAN,41h09m,2,"NRT, SEA",1170,20220404-2228,best
6:53 pm – 6:15 am +2,United Airlines,SAN‐SIN,20h22m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2228,best
8:12 pm – 6:15 am +2,United Airlines,SAN‐SIN,19h03m,1,SFO,8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1715,20220404-2228,best
6:53 pm – 6:15 am +2,United Airlines,SAN‐SIN,20h22m,1,SFO,8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1715,20220404-2228,best
3:59 pm – 6:15 am +2,United Airlines,SAN‐SIN,23h16m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2228,best
3:59 pm – 6:15 am +2,United Airlines,SAN‐SIN,23h16m,1,SFO,8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1715,20220404-2228,best
1:29 pm – 6:15 am +2,United Airlines,SAN‐SIN,25h46m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2228,best
7:05 am – 11:40 pm +1,Korean Air,SAN‐SIN,25h35m,2,"SEA, ICN",8:10 am – 11:30 am,Japan Airlines,SIN‐SAN,18h20m,1,NRT,1696,20220404-2228,best
7:05 am – 11:40 pm +1,Korean Air,SAN‐SIN,25h35m,2,"SEA, ICN",8:10 am – 11:30 am,Japan Airlines,SIN‐SAN,18h20m,1,NRT,1710,20220404-2228,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1716,20220404-2228,best
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",8:10 am – 11:30 am,Japan Airlines,SIN‐SAN,18h20m,1,NRT,1701,20220404-2228,best
1:29 pm – 6:15 am +2,United Airlines,SAN‐SIN,25h46m,1,SFO,8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1715,20220404-2228,best
11:20 am – 6:15 am +2,United Airlines,SAN‐SIN,27h55m,2,"DEN, SFO",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2228,best
10:55 am – 6:15 am +2,United Airlines,SAN‐SIN,28h20m,2,"LAX, SFO",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2228,best
9:56 am – 6:15 am +2,United Airlines,SAN‐SIN,29h19m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2228,best
8:12 pm – 6:15 am +2,United Airlines,SAN‐SIN,19h03m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2233,fast
6:53 pm – 6:15 am +2,United Airlines,SAN‐SIN,20h22m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1715,20220404-2233,fast
8:12 pm – 6:15 am +2,United Airlines,SAN‐SIN,19h03m,1,SFO,8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1715,20220404-2233,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,8:10 am – 11:30 am,Japan Airlines,SIN‐SAN,18h20m,1,NRT,2507,20220404-2233,fast
5:15 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,Singapore Airlines,SIN‐SAN,19h07m,1,SFO,5077,20220404-2233,fast
5:15 pm – 5:45 am +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,19h07m,1,SFO,5506,20220404-2233,fast
5:15 pm – 5:45 am +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,Singapore Airlines,SIN‐SAN,19h07m,1,SFO,5506,20220404-2233,fast
