Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
8:00 am – 12:35 am +2,Air Canada,SAN‐SIN,25h35m,2,"YVR, NRT",6:10 am – 6:37 pm,Air Canada,SIN‐SAN,27h27m,2,"NRT, YVR",1035,20220404-2042,cheap
8:00 am – 12:35 am +2,Air Canada,SAN‐SIN,25h35m,2,"YVR, NRT",6:10 am – 12:12 pm +1,Air Canada,SIN‐SAN,45h02m,2,"NRT, YVR",1035,20220404-2042,cheap
8:00 am – 1:15 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,26h15m,2,"YVR, NRT",6:10 am – 6:37 pm,Air Canada,SIN‐SAN,27h27m,2,"NRT, YVR",1089,20220404-2042,cheap
8:00 am – 12:35 am +2,ANA,SAN‐SIN,25h35m,2,"SFO, NRT",6:10 am – 2:35 pm,ANA,SIN‐SAN,23h25m,2,"NRT, SFO",1133,20220404-2042,cheap
6:05 am – 12:35 am +2,ANA,SAN‐SIN,27h30m,2,"SFO, NRT",6:10 am – 2:35 pm,ANA,SIN‐SAN,23h25m,2,"NRT, SFO",1133,20220404-2042,cheap
8:00 am – 12:35 am +2,ANA,SAN‐SIN,25h35m,2,"SFO, NRT",6:10 am – 6:09 pm,ANA,SIN‐SAN,26h59m,2,"NRT, SFO",1133,20220404-2042,cheap
6:05 am – 12:35 am +2,ANA,SAN‐SIN,27h30m,2,"SFO, NRT",6:10 am – 6:09 pm,ANA,SIN‐SAN,26h59m,2,"NRT, SFO",1133,20220404-2042,cheap
8:00 am – 12:35 am +2,ANA,SAN‐SIN,25h35m,2,"SFO, NRT",6:10 am – 11:33 pm,ANA,SIN‐SAN,32h23m,2,"NRT, LAX",1133,20220404-2042,cheap
6:05 am – 12:35 am +2,ANA,SAN‐SIN,27h30m,2,"SFO, NRT",6:10 am – 11:33 pm,ANA,SIN‐SAN,32h23m,2,"NRT, LAX",1133,20220404-2042,cheap
8:46 pm – 6:15 am +3,United Airlines,SAN‐SIN,42h29m,2,"LAX, SFO",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1141,20220404-2042,cheap
8:46 pm – 6:15 am +3,United Airlines,SAN‐SIN,42h29m,2,"LAX, SFO",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1141,20220404-2042,cheap
8:46 pm – 6:15 am +3,United Airlines,SAN‐SIN,42h29m,2,"LAX, SFO",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1141,20220404-2042,cheap
8:46 pm – 6:15 am +3,United Airlines,SAN‐SIN,42h29m,2,"LAX, SFO",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1141,20220404-2042,cheap
8:46 pm – 6:15 am +3,United Airlines,SAN‐SIN,42h29m,2,"LAX, SFO",8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1141,20220404-2042,cheap
8:46 pm – 6:15 am +3,United Airlines,SAN‐SIN,42h29m,2,"LAX, SFO",8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1141,20220404-2042,cheap
8:00 am – 12:35 am +2,ANA,SAN‐SIN,25h35m,2,"SFO, NRT",6:10 am – 2:35 pm,ANA,SIN‐SAN,23h25m,2,"NRT, SFO",1181,20220404-2039,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1171,20220404-2039,best
8:00 am – 12:35 am +2,Air Canada,SAN‐SIN,25h35m,2,"YVR, NRT",6:10 am – 6:37 pm,Air Canada,SIN‐SAN,27h27m,2,"NRT, YVR",1035,20220404-2039,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1188,20220404-2039,best
6:15 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h20m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1176,20220404-2039,best
6:15 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h20m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1176,20220404-2039,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1188,20220404-2039,best
6:05 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h30m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1192,20220404-2039,best
