Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1093,20220404-1348,cheap
2:40 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,42h40m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1109,20220404-1348,cheap
1:40 pm – 12:20 am +3,American Airlines,SAN‐SIN,43h40m,2,"DFW, NRT",8:10 am – 11:15 am,American Airlines,SIN‐SAN,18h05m,1,NRT,1153,20220404-1348,cheap
10:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,35h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1300,20220404-1348,cheap
4:25 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,40h55m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1300,20220404-1348,cheap
2:15 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,43h05m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1300,20220404-1348,cheap
3:47 pm – 6:45 am +2,United Airlines,SAN‐SIN,23h58m,2,"DEN, SFO",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1329,20220404-1348,cheap
8:38 am – 6:45 am +2,United Airlines,SAN‐SIN,31h07m,2,"DEN, SFO",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1329,20220404-1348,cheap
8:38 am – 6:45 am +2,United Airlines,SAN‐SIN,31h07m,2,"DEN, SFO",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1329,20220404-1348,cheap
8:38 am – 6:45 am +2,United Airlines,SAN‐SIN,31h07m,2,"DEN, SFO",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1329,20220404-1348,cheap
8:38 am – 6:45 am +2,United Airlines,SAN‐SIN,31h07m,2,"DEN, SFO",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1329,20220404-1348,cheap
7:46 am – 12:35 am +2,United Airlines,SAN‐SIN,25h49m,2,"SFO, NRT",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1338,20220404-1348,cheap
6:15 am – 12:35 am +2,United Airlines,SAN‐SIN,27h20m,2,"SFO, NRT",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1338,20220404-1348,cheap
6:20 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h15m,2,"LAX, NRT",6:10 am – 11:47 pm,"ANA, United Airlines",SIN‐SAN,32h37m,2,"NRT, SFO",1343,20220404-1348,cheap
2:40 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,42h40m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1381,20220404-1348,cheap
10:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,35h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1351,20220404-1345,best
7:46 am – 12:35 am +2,ANA,SAN‐SIN,25h49m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1714,20220404-1345,best
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1093,20220404-1345,best
7:46 am – 12:35 am +2,ANA,SAN‐SIN,25h49m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1779,20220404-1345,best
6:15 am – 12:35 am +2,ANA,SAN‐SIN,27h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1714,20220404-1345,best
2:40 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,42h40m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1109,20220404-1345,best
6:15 am – 12:35 am +2,ANA,SAN‐SIN,27h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1744,20220404-1345,best
6:15 am – 12:35 am +2,"Alaska Airlines, ANA",SAN‐SIN,27h20m,2,"SEA, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1749,20220404-1345,best
10:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,35h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1300,20220404-1345,best
1:40 pm – 12:20 am +3,American Airlines,SAN‐SIN,43h40m,2,"DFW, NRT",8:10 am – 11:15 am,American Airlines,SIN‐SAN,18h05m,1,NRT,1153,20220404-1345,best
