Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,885,20220404-1442,cheap
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,944,20220404-1442,cheap
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, HND-NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,953,20220404-1442,cheap
7:05 am – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,50h15m,2,"JFK, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,959,20220404-1442,cheap
2:40 pm – 12:20 am +3,American Airlines,SAN‐SIN,42h40m,2,"DFW, NRT",8:10 am – 11:15 am,American Airlines,SIN‐SAN,18h05m,1,NRT,984,20220404-1442,cheap
1:40 pm – 12:20 am +3,American Airlines,SAN‐SIN,43h40m,2,"DFW, NRT",8:10 am – 11:15 am,American Airlines,SIN‐SAN,18h05m,1,NRT,984,20220404-1442,cheap
1:20 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h00m,2,"SEA, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1018,20220404-1442,cheap
12:15 pm – 12:20 am +3,"JetBlue, Japan Airlines",SAN‐SIN,45h05m,2,"JFK, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1025,20220404-1442,cheap
7:38 pm – 6:45 am +2,United Airlines,SAN‐SIN,20h07m,1,SFO,6:10 am – 11:34 pm,ANA,SIN‐SAN,32h24m,2,"NRT, LAX",1325,20220404-1442,cheap
10:29 am – 6:45 am +2,United Airlines,SAN‐SIN,29h16m,1,SFO,6:10 am – 11:34 pm,ANA,SIN‐SAN,32h24m,2,"NRT, LAX",1325,20220404-1442,cheap
