Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
7:38 pm – 6:45 am +2,United Airlines,SAN‐SIN,20h07m,1,SFO,9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1434,cheap
7:38 pm – 6:45 am +2,United Airlines,SAN‐SIN,20h07m,1,SFO,9:00 am – 2:56 pm,United Airlines,SIN‐SAN,20h56m,1,SFO,1066,20220404-1434,cheap
4:10 pm – 6:45 am +2,United Airlines,SAN‐SIN,23h35m,2,"DEN, SFO",9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1434,cheap
4:05 pm – 6:45 am +2,United Airlines,SAN‐SIN,23h40m,1,SFO,9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1434,cheap
4:10 pm – 6:45 am +2,United Airlines,SAN‐SIN,23h35m,2,"DEN, SFO",9:00 am – 2:56 pm,United Airlines,SIN‐SAN,20h56m,1,SFO,1066,20220404-1434,cheap
4:05 pm – 6:45 am +2,United Airlines,SAN‐SIN,23h40m,1,SFO,9:00 am – 2:56 pm,United Airlines,SIN‐SAN,20h56m,1,SFO,1066,20220404-1434,cheap
7:38 pm – 6:45 am +2,United Airlines,SAN‐SIN,20h07m,1,SFO,9:00 am – 6:59 pm,United Airlines,SIN‐SAN,24h59m,1,SFO,1066,20220404-1434,cheap
1:10 pm – 6:45 am +2,United Airlines,SAN‐SIN,26h35m,1,SFO,9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1434,cheap
1:03 pm – 6:45 am +2,United Airlines,SAN‐SIN,26h42m,2,"DEN, SFO",9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1434,cheap
7:38 pm – 6:45 am +2,United Airlines,SAN‐SIN,20h07m,1,SFO,9:00 am – 8:43 pm,United Airlines,SIN‐SAN,26h43m,1,SFO,1066,20220404-1434,cheap
1:10 pm – 6:45 am +2,United Airlines,SAN‐SIN,26h35m,1,SFO,9:00 am – 2:56 pm,United Airlines,SIN‐SAN,20h56m,1,SFO,1066,20220404-1434,cheap
1:03 pm – 6:45 am +2,United Airlines,SAN‐SIN,26h42m,2,"DEN, SFO",9:00 am – 2:56 pm,United Airlines,SIN‐SAN,20h56m,1,SFO,1066,20220404-1434,cheap
10:33 am – 6:45 am +2,United Airlines,SAN‐SIN,29h12m,1,SFO,9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1434,cheap
10:25 am – 6:45 am +2,United Airlines,SAN‐SIN,29h20m,2,"DEN, SFO",9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1434,cheap
4:10 pm – 6:45 am +2,United Airlines,SAN‐SIN,23h35m,2,"DEN, SFO",9:00 am – 6:59 pm,United Airlines,SIN‐SAN,24h59m,1,SFO,1066,20220404-1434,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 11:15 am +1,Japan Airlines,SIN‐SAN,28h25m,1,HND-NRT,1184,20220404-1431,best
7:38 pm – 6:45 am +2,United Airlines,SAN‐SIN,20h07m,1,SFO,9:00 am – 12:35 pm,United Airlines,SIN‐SAN,18h35m,1,SFO,1066,20220404-1431,best
7:38 pm – 6:45 am +2,United Airlines,SAN‐SIN,20h07m,1,SFO,9:00 am – 2:56 pm,United Airlines,SIN‐SAN,20h56m,1,SFO,1066,20220404-1431,best
