Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 10:19 am +2,Japan Airlines,SIN‐SAN,51h29m,2,"HND-NRT, SEA",1125,20220404-2223,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 8:23 pm +1,"Japan Airlines, Alaska Airlines",SIN‐SAN,37h33m,2,"HND-NRT, SEA",1170,20220404-2223,cheap
6:15 am – 11:40 pm +1,Korean Air,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 6:11 pm,Korean Air,SIN‐SAN,32h01m,2,"ICN, SEA",1204,20220404-2223,cheap
7:05 am – 11:40 pm +1,Korean Air,SAN‐SIN,25h35m,2,"SEA, ICN",1:10 am – 6:11 pm,Korean Air,SIN‐SAN,32h01m,2,"ICN, SEA",1226,20220404-2223,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 4:43 pm +1,Japan Airlines,SIN‐SAN,33h53m,2,"HND-NRT, SEA",1230,20220404-2223,cheap
7:05 am – 11:40 pm +1,"Delta, Korean Air",SAN‐SIN,25h35m,2,"SEA, ICN",1:10 am – 6:11 pm,Korean Air,SIN‐SAN,32h01m,2,"ICN, SEA",1238,20220404-2223,cheap
6:25 am – 11:40 pm +1,"Alaska Airlines, Korean Air",SAN‐SIN,26h15m,2,"SFO, ICN",1:10 am – 6:11 pm,Korean Air,SIN‐SAN,32h01m,2,"ICN, SEA",1238,20220404-2223,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 4:43 pm +1,"Japan Airlines, Alaska Airlines",SIN‐SAN,33h53m,2,"HND-NRT, SEA",1248,20220404-2223,cheap
1:15 pm – 1:55 pm +2,"Japan Airlines, VietJet Air",SAN‐SIN,33h40m,2,"NRT, HAN",11:25 pm – 2:50 pm +1,"ZIPAIR, Amtrak",SIN‐SAN,30h25m,2,"NRT, LAX-LAX",1317,20220404-2223,cheap
7:05 am – 11:40 pm +1,Korean Air,SAN‐SIN,25h35m,2,"SEA, ICN",1:10 am – 2:35 pm,Korean Air,SIN‐SAN,28h25m,2,"ICN, LAX",1428,20220404-2223,cheap
7:05 am – 11:40 pm +1,Korean Air,SAN‐SIN,25h35m,2,"SEA, ICN",1:10 am – 6:11 pm,Korean Air,SIN‐SAN,32h01m,2,"ICN, SEA",1428,20220404-2223,cheap
7:05 am – 11:40 pm +1,Korean Air,SAN‐SIN,25h35m,2,"SEA, ICN",1:10 am – 6:11 pm,Korean Air,SIN‐SAN,32h01m,2,"ICN, SEA",1428,20220404-2223,cheap
1:15 pm – 1:55 pm +2,"Japan Airlines, VietJet Air",SAN‐SIN,33h40m,2,"NRT, HAN",1:10 am – 3:50 pm,"Korean Air, FlixBus",SIN‐SAN,29h40m,2,"ICN, LAX-LAX",1438,20220404-2223,cheap
6:15 am – 11:40 pm +1,Delta,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 2:35 pm,Delta,SIN‐SAN,28h25m,2,"ICN, LAX",1446,20220404-2223,cheap
6:15 am – 11:40 pm +1,Delta,SAN‐SIN,26h25m,2,"LAX, ICN",1:10 am – 6:11 pm,Delta,SIN‐SAN,32h01m,2,"ICN, SEA",1446,20220404-2223,cheap
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 10:19 am +2,Japan Airlines,SIN‐SAN,51h29m,2,"HND-NRT, SEA",1177,20220404-2220,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1716,20220404-2220,best
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 10:19 am +2,Japan Airlines,SIN‐SAN,51h29m,2,"HND-NRT, SEA",1125,20220404-2220,best
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,8:10 am – 6:37 pm,Air Canada,SIN‐SAN,25h27m,2,"ICN, YVR",1726,20220404-2220,best
6:29 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h06m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1721,20220404-2220,best
6:15 am – 12:35 am +2,United Airlines,SAN‐SIN,27h20m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1716,20220404-2220,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,1716,20220404-2220,best
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,9:50 pm – 4:43 pm +1,Japan Airlines,SIN‐SAN,33h53m,2,"HND-NRT, SEA",1230,20220404-2220,best
6:29 am – 12:35 am +2,United Airlines,SAN‐SIN,27h06m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1716,20220404-2220,best
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,8:10 am – 4:35 pm,Japan Airlines,SIN‐SAN,23h25m,2,"NRT, SFO",1914,20220404-2220,best
1:15 pm – 12:20 am +2,Japan Airlines,SAN‐SIN,20h05m,1,NRT,1:10 am – 2:35 pm,Korean Air,SIN‐SAN,28h25m,2,"ICN, LAX",1583,20220404-2220,best
