Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
6:59 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,38h21m,2,"DFW, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1154,20220404-2309,cheap
4:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,41h20m,2,"DFW, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1162,20220404-2309,cheap
6:25 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,26h55m,2,"SFO, NRT",8:10 am – 9:42 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,28h32m,2,"NRT, SFO",1178,20220404-2309,cheap
6:25 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,26h55m,2,"SFO, NRT",8:10 am – 11:49 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,30h39m,2,"NRT, SFO",1178,20220404-2309,cheap
6:25 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,26h55m,2,"SFO, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1203,20220404-2309,cheap
8:25 am – 12:20 am +2,Japan Airlines,SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1243,20220404-2309,cheap
6:25 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,26h55m,2,"SFO, NRT",8:10 am – 6:52 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,25h42m,2,"NRT, SFO",1248,20220404-2309,cheap
6:25 am – 12:35 am +2,"Alaska Airlines, ANA",SAN‐SIN,27h10m,2,"SFO, NRT",6:10 am – 3:02 pm,"ANA, Alaska Airlines",SIN‐SAN,23h52m,2,"NRT, SFO",1255,20220404-2309,cheap
8:25 am – 12:20 am +2,Japan Airlines,SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 9:42 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,28h32m,2,"NRT, SFO",1265,20220404-2309,cheap
8:25 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 9:42 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,28h32m,2,"NRT, SFO",1265,20220404-2309,cheap
8:25 am – 12:20 am +2,Japan Airlines,SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 11:49 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,30h39m,2,"NRT, SFO",1265,20220404-2309,cheap
8:25 am – 12:35 am +2,"Alaska Airlines, ANA",SAN‐SIN,25h10m,2,"SFO, NRT",6:10 am – 3:02 pm,"ANA, Alaska Airlines",SIN‐SAN,23h52m,2,"NRT, SFO",1298,20220404-2309,cheap
6:59 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,38h21m,2,"DFW, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1324,20220404-2309,cheap
10:20 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,23h00m,2,"SFO, NRT",8:10 am – 9:42 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,28h32m,2,"NRT, SFO",1349,20220404-2309,cheap
8:25 am – 12:20 am +2,Japan Airlines,SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 4:43 pm,Japan Airlines,SIN‐SAN,23h33m,2,"NRT, SEA",1350,20220404-2309,cheap
10:25 pm – 11:40 pm +2,"Alaska Airlines, Korean Air",SAN‐SIN,34h15m,2,"SFO, ICN",1:10 pm – 9:42 pm,"EVA Air, Alaska Airlines",SIN‐SAN,23h32m,2,"TPE, SFO",1554,20220404-2307,best
8:25 am – 12:20 am +2,Japan Airlines,SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1243,20220404-2307,best
6:59 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,38h21m,2,"DFW, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1154,20220404-2307,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1611,20220404-2307,best
8:00 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1615,20220404-2307,best
8:00 am – 12:35 am +2,United Airlines,SAN‐SIN,25h35m,2,"SFO, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1611,20220404-2307,best
5:15 pm – 5:45 am +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,Singapore Airlines,SIN‐SAN,19h07m,1,SFO,1941,20220404-2307,best
5:15 pm – 5:45 am +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,19h07m,1,SFO,1941,20220404-2307,best
8:25 am – 12:20 am +2,Japan Airlines,SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 11:30 am,Japan Airlines,SIN‐SAN,18h20m,1,NRT,1726,20220404-2307,best
8:25 am – 12:20 am +2,Japan Airlines,SAN‐SIN,24h55m,2,"SFO, NRT",8:10 am – 4:43 pm,Japan Airlines,SIN‐SAN,23h33m,2,"NRT, SEA",1350,20220404-2307,best
6:25 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,26h55m,2,"SFO, NRT",8:10 am – 4:35 pm,"Japan Airlines, Alaska Airlines",SIN‐SAN,23h25m,2,"NRT, SFO",1203,20220404-2307,best
6:29 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h06m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1615,20220404-2307,best
6:29 am – 12:35 am +2,"United Airlines, ANA",SAN‐SIN,27h06m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1616,20220404-2307,best
10:20 am – 12:20 am +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,23h00m,2,"SFO, NRT",1:10 pm – 9:42 pm,"EVA Air, Alaska Airlines",SIN‐SAN,23h32m,2,"TPE, SFO",1484,20220404-2307,best
8:12 pm – 6:15 am +2,United Airlines,SAN‐SIN,19h03m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,2205,20220404-2307,best
6:29 am – 12:35 am +2,United Airlines,SAN‐SIN,27h06m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1611,20220404-2307,best
6:29 am – 12:35 am +2,United Airlines,SAN‐SIN,27h06m,2,"LAX, NRT",8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,1611,20220404-2307,best
8:12 pm – 6:15 am +2,United Airlines,SAN‐SIN,19h03m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,2205,20220404-2312,fast
6:53 pm – 6:15 am +2,United Airlines,SAN‐SIN,20h22m,1,SFO,8:45 am – 12:23 pm,United Airlines,SIN‐SAN,18h38m,1,SFO,2205,20220404-2312,fast
8:12 pm – 6:15 am +2,United Airlines,SAN‐SIN,19h03m,1,SFO,8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,2205,20220404-2312,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,8:10 am – 11:30 am,Japan Airlines,SIN‐SAN,18h20m,1,NRT,2456,20220404-2312,fast
5:15 pm – 5:45 am +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,Singapore Airlines,SIN‐SAN,19h07m,1,SFO,1941,20220404-2312,fast
5:15 pm – 5:45 am +2,"Alaska Airlines, Singapore Airlines",SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,19h07m,1,SFO,1941,20220404-2312,fast
5:15 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,21h30m,1,SFO,9:25 am – 1:32 pm,Singapore Airlines,SIN‐SAN,19h07m,1,SFO,2077,20220404-2312,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,9:25 am – 1:32 pm,Singapore Airlines,SIN‐SAN,19h07m,1,SFO,2013,20220404-2312,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,9:25 am – 1:32 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,19h07m,1,SFO,2013,20220404-2312,fast
6:53 pm – 6:15 am +2,United Airlines,SAN‐SIN,20h22m,1,SFO,8:45 am – 2:35 pm,United Airlines,SIN‐SAN,20h50m,1,SFO,2205,20220404-2312,fast
5:15 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,21h30m,1,SFO,6:40 pm – 11:49 pm,Singapore Airlines,SIN‐SAN,20h09m,1,SFO,2161,20220404-2312,fast
