Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
12:45 pm – 4:15 pm +2,Air Canada,SAN‐ICN,35h30m,1,YVR,5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1384,20220405-1502,cheap
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1480,20220405-1502,cheap
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1480,20220405-1502,cheap
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,7:45 pm – 12:26 pm +1,"EVA Air, United Airlines",ICN‐SAN,32h41m,2,"TPE, SFO",1480,20220405-1502,cheap
4:10 am – 5:35 pm +1,"Amtrak, Asiana Airlines",SAN‐ICN,21h25m,1,LAX-LAX,12:55 pm – 1:45 pm +1,"ZIPAIR, FlixBus",ICN‐SAN,40h50m,2,"NRT, LAX-LAX",1559,20220405-1502,cheap
6:30 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h15m,2,"LAX, SFO",7:45 pm – 10:17 am +1,"EVA Air, United Airlines",ICN‐SAN,30h32m,2,"TPE, SFO",1624,20220405-1502,cheap
6:30 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h15m,2,"LAX, SFO",7:45 pm – 12:26 pm +1,"EVA Air, United Airlines",ICN‐SAN,32h41m,2,"TPE, SFO",1624,20220405-1502,cheap
8:15 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h45m,1,HNL,5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1662,20220405-1502,cheap
8:45 pm – 4:15 pm +2,"Alaska Airlines, Air Canada",SAN‐ICN,27h30m,2,"SEA, YVR",5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1742,20220405-1502,cheap
8:15 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h45m,1,HNL,4:00 pm – 4:02 pm,"Korean Air, Alaska Airlines",ICN‐SAN,16h02m,1,SFO,1780,20220405-1502,cheap
7:30 pm – 4:15 pm +2,"Alaska Airlines, Air Canada",SAN‐ICN,28h45m,2,"PDX, YVR",5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1834,20220405-1502,cheap
8:35 pm – 4:15 pm +2,"United Airlines, Air Canada",SAN‐ICN,27h40m,2,"LAX, YVR",5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1835,20220405-1502,cheap
8:15 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h45m,1,HNL,2:30 pm – 1:39 pm,"Korean Air, Delta",ICN‐SAN,15h09m,1,LAX,1860,20220405-1502,cheap
8:15 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h45m,1,HNL,7:40 pm – 10:07 pm,"Korean Air, Delta",ICN‐SAN,18h27m,1,LAX,1860,20220405-1502,cheap
8:35 pm – 5:35 pm +2,Asiana Airlines,SAN‐ICN,29h00m,1,LAX,8:40 pm – 11:33 pm,Asiana Airlines,ICN‐SAN,18h53m,1,LAX,1862,20220405-1502,cheap
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,2:30 pm – 1:39 pm,Korean Air,ICN‐SAN,15h09m,1,LAX,2105,20220405-1500,best
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,2105,20220405-1500,best
12:45 pm – 4:15 pm +2,Air Canada,SAN‐ICN,35h30m,1,YVR,5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1384,20220405-1500,best
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,2:30 pm – 1:39 pm,Korean Air,ICN‐SAN,15h09m,1,LAX,2065,20220405-1500,best
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,2105,20220405-1500,best
7:38 am – 3:15 pm +1,Delta,SAN‐ICN,15h37m,1,SEA,2:30 pm – 1:39 pm,Delta,ICN‐SAN,15h09m,1,LAX,2140,20220405-1500,best
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,2:30 pm – 1:39 pm,"Korean Air, Delta",ICN‐SAN,15h09m,1,LAX,2142,20220405-1500,best
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,4:40 pm – 7:55 pm,United Airlines,ICN‐SAN,19h15m,2,"SFO, LAX",1873,20220405-1500,best
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,4:40 pm – 7:55 pm,United Airlines,ICN‐SAN,19h15m,2,"SFO, LAX",1873,20220405-1500,best
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,4:40 pm – 7:55 pm,United Airlines,ICN‐SAN,19h15m,2,"SFO, LAX",1879,20220405-1500,best
6:30 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h05m,1,LAX,6:20 pm – 5:06 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,14h46m,1,SEA,2046,20220405-1500,best
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,7:40 pm – 10:07 pm,Korean Air,ICN‐SAN,18h27m,1,LAX,2065,20220405-1500,best
6:15 am – 5:45 pm +1,Korean Air,SAN‐ICN,19h30m,2,"LAX, HNL",2:30 pm – 1:39 pm,Korean Air,ICN‐SAN,15h09m,1,LAX,1922,20220405-1500,best
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 7:55 pm,United Airlines,ICN‐SAN,19h15m,2,"SFO, LAX",1873,20220405-1500,best
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 7:55 pm,United Airlines,ICN‐SAN,19h15m,2,"SFO, LAX",1873,20220405-1500,best
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 7:55 pm,United Airlines,ICN‐SAN,19h15m,2,"SFO, LAX",1879,20220405-1500,best
7:38 am – 3:15 pm +1,Delta,SAN‐ICN,15h37m,1,SEA,7:40 pm – 10:07 pm,Delta,ICN‐SAN,18h27m,1,LAX,2140,20220405-1500,best
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,2105,20220405-1505,fast
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,2009,20220405-1505,fast
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,2:30 pm – 1:39 pm,"Korean Air, Delta",ICN‐SAN,15h09m,1,LAX,2108,20220405-1505,fast
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,4:40 pm – 2:35 pm,United Airlines,ICN‐SAN,13h55m,1,SFO,2105,20220405-1505,fast
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,2:30 pm – 1:39 pm,Korean Air,ICN‐SAN,15h09m,1,LAX,2065,20220405-1505,fast
7:38 am – 3:15 pm +1,Delta,SAN‐ICN,15h37m,1,SEA,2:30 pm – 1:39 pm,Delta,ICN‐SAN,15h09m,1,LAX,2140,20220405-1505,fast
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,2:30 pm – 1:39 pm,"Korean Air, Delta",ICN‐SAN,15h09m,1,LAX,2142,20220405-1505,fast
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,8:40 pm – 7:55 pm,"Asiana Airlines, United Airlines",ICN‐SAN,15h15m,1,LAX,2265,20220405-1505,fast
6:15 am – 2:45 pm +1,United Airlines,SAN‐ICN,16h30m,1,SFO,2:30 pm – 1:39 pm,"Korean Air, Delta",ICN‐SAN,15h09m,1,LAX,2108,20220405-1505,fast
7:38 am – 3:15 pm +1,Korean Air,SAN‐ICN,15h37m,1,SEA,4:00 pm – 4:02 pm,"Korean Air, Alaska Airlines",ICN‐SAN,16h02m,1,SFO,2168,20220405-1505,fast
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,5:45 pm – 6:33 pm,Air Canada,ICN‐SAN,16h48m,1,YVR,1910,20220405-1505,fast
7:47 am – 2:45 pm +1,United Airlines,SAN‐ICN,14h58m,1,SFO,9:25 pm – 10:36 pm,"Korean Air, Alaska Airlines",ICN‐SAN,17h11m,1,HNL,3031,20220405-1505,fast
