Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
12:55 pm – 12:35 am +3,Air Canada,SAN‐SIN,44h40m,2,"YVR, NRT",6:10 am – 6:37 pm,Air Canada,SIN‐SAN,27h27m,2,"NRT, YVR",1035,20220404-2019,cheap
8:00 am – 1:15 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,26h15m,2,"YVR, NRT",6:10 am – 6:37 pm,Air Canada,SIN‐SAN,27h27m,2,"NRT, YVR",1048,20220404-2019,cheap
8:00 am – 1:15 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,26h15m,2,"YVR, NRT",11:55 pm – 6:37 pm +1,"Singapore Airlines, Air Canada",SIN‐SAN,33h42m,2,"NRT, YVR",1100,20220404-2019,cheap
8:00 am – 4:55 am +2,"Air Canada, Singapore Airlines",SAN‐SIN,29h55m,2,"YVR, NRT-HND",11:55 pm – 6:37 pm +1,"Singapore Airlines, Air Canada",SIN‐SAN,33h42m,2,"NRT, YVR",1112,20220404-2019,cheap
8:00 am – 12:20 am +2,"Air Canada, Japan Airlines",SAN‐SIN,25h20m,2,"YVR, NRT",6:10 am – 6:37 pm,Air Canada,SIN‐SAN,27h27m,2,"NRT, YVR",1136,20220404-2019,cheap
8:46 pm – 12:35 am +3,ANA,SAN‐SIN,36h49m,2,"LAX, NRT",6:10 am – 2:35 pm,ANA,SIN‐SAN,23h25m,2,"NRT, SFO",1157,20220404-2019,cheap
8:46 pm – 12:35 am +3,ANA,SAN‐SIN,36h49m,2,"LAX, NRT",6:10 am – 2:35 pm,ANA,SIN‐SAN,23h25m,2,"NRT, SFO",1157,20220404-2019,cheap
8:46 pm – 12:35 am +3,ANA,SAN‐SIN,36h49m,2,"LAX, NRT",6:10 am – 6:09 pm,ANA,SIN‐SAN,26h59m,2,"NRT, SFO",1157,20220404-2019,cheap
8:46 pm – 12:35 am +3,ANA,SAN‐SIN,36h49m,2,"LAX, NRT",6:10 am – 6:09 pm,ANA,SIN‐SAN,26h59m,2,"NRT, SFO",1157,20220404-2019,cheap
8:46 pm – 12:35 am +3,ANA,SAN‐SIN,36h49m,2,"LAX, HND-NRT",6:10 am – 2:35 pm,ANA,SIN‐SAN,23h25m,2,"NRT, SFO",1161,20220404-2019,cheap
