Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 2:14 pm,Delta,ICN‐SAN,16h19m,1,SEA,1133,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 6:08 pm,Delta,ICN‐SAN,20h13m,1,SEA,1133,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 10:14 pm,Delta,ICN‐SAN,24h19m,1,SEA,1133,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 10:07 pm,Delta,ICN‐SAN,24h12m,2,"SEA, LAX",1137,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 10:07 pm,Delta,ICN‐SAN,24h12m,2,"SEA, LAX",1137,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 10:07 pm,Delta,ICN‐SAN,24h12m,2,"SEA, LAX",1137,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 10:07 pm,Delta,ICN‐SAN,24h12m,2,"SEA, LAX",1137,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 11:35 pm,Delta,ICN‐SAN,25h40m,2,"SEA, SLC",1137,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 11:35 pm,Delta,ICN‐SAN,25h40m,2,"SEA, SLC",1137,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 11:35 pm,Delta,ICN‐SAN,25h40m,2,"SEA, SLC",1137,20220405-0924,cheap
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,1:55 pm – 11:35 pm,Delta,ICN‐SAN,25h40m,2,"SEA, SLC",1137,20220405-0924,cheap
