Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,885,20220404-1426,cheap
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:56 am +1,Japan Airlines,SIN‐SAN,42h46m,2,"NRT, DFW",964,20220404-1426,cheap
2:40 pm – 12:20 am +3,American Airlines,SAN‐SIN,42h40m,2,"DFW, NRT",8:10 am – 11:15 am,American Airlines,SIN‐SAN,18h05m,1,NRT,984,20220404-1426,cheap
8:22 pm – 12:20 am +3,"JetBlue, Japan Airlines",SAN‐SIN,36h58m,2,"JFK, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1009,20220404-1426,cheap
8:22 pm – 12:20 am +3,"JetBlue, Japan Airlines",SAN‐SIN,36h58m,2,"JFK, HND-NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1018,20220404-1426,cheap
1:37 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,43h43m,2,"ORD, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1038,20220404-1426,cheap
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1061,20220404-1426,cheap
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, HND-NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1070,20220404-1426,cheap
8:10 am – 5:40 pm +2,Japan Airlines,SAN‐SIN,42h30m,2,"SFO, HND",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1073,20220404-1426,cheap
6:25 am – 5:40 pm +2,"Alaska Airlines, Japan Airlines",SAN‐SIN,44h15m,2,"SFO, HND",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1113,20220404-1426,cheap
10:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,35h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1126,20220404-1426,cheap
2:40 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,42h40m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1185,20220404-1426,cheap
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1185,20220404-1426,cheap
1:20 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h00m,2,"SEA, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1192,20220404-1426,cheap
8:45 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,36h35m,2,"SEA, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1238,20220404-1426,cheap
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,915,20220404-1424,best
8:10 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,20h00m,1,SFO,8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1506,20220404-1424,best
12:52 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,44h28m,2,"DFW, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,885,20220404-1424,best
8:22 pm – 12:20 am +3,"JetBlue, Japan Airlines",SAN‐SIN,36h58m,2,"JFK, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1009,20220404-1424,best
8:22 pm – 12:20 am +3,"JetBlue, Japan Airlines",SAN‐SIN,36h58m,2,"JFK, HND-NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1018,20220404-1424,best
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1506,20220404-1424,best
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1061,20220404-1424,best
11:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,34h20m,2,"JFK, HND-NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1070,20220404-1424,best
7:46 am – 12:35 am +2,ANA,SAN‐SIN,25h49m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1440,20220404-1424,best
2:40 pm – 12:20 am +3,American Airlines,SAN‐SIN,42h40m,2,"DFW, NRT",8:10 am – 11:15 am,American Airlines,SIN‐SAN,18h05m,1,NRT,984,20220404-1424,best
6:15 am – 12:35 am +2,ANA,SAN‐SIN,27h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1440,20220404-1424,best
10:00 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,35h20m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1126,20220404-1424,best
1:37 pm – 12:20 am +3,Japan Airlines,SAN‐SIN,43h43m,2,"ORD, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1038,20220404-1424,best
8:45 pm – 12:20 am +3,"Alaska Airlines, Japan Airlines",SAN‐SIN,36h35m,2,"SEA, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1238,20220404-1424,best
8:10 am – 5:40 pm +2,Japan Airlines,SAN‐SIN,42h30m,2,"SFO, HND",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1073,20220404-1424,best
8:10 am – 7:10 pm +1,"Alaska Airlines, Singapore Airlines",SAN‐SIN,20h00m,1,SFO,6:40 pm – 11:05 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,19h25m,1,SFO,1741,20220404-1424,best
8:10 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,20h00m,1,SFO,8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1506,20220404-1429,fast
8:10 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,20h00m,1,SFO,9:25 am – 1:28 pm,Singapore Airlines,SIN‐SAN,19h03m,1,SFO,2341,20220404-1429,fast
8:10 am – 7:10 pm +1,"Alaska Airlines, Singapore Airlines",SAN‐SIN,20h00m,1,SFO,6:40 pm – 11:05 pm,"Singapore Airlines, Alaska Airlines",SIN‐SAN,19h25m,1,SFO,1741,20220404-1429,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1506,20220404-1429,fast
8:10 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,20h00m,1,SFO,9:25 am – 2:28 pm,Singapore Airlines,SIN‐SAN,20h03m,1,SFO,2341,20220404-1429,fast
5:40 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,21h05m,1,SFO,9:25 am – 1:28 pm,Singapore Airlines,SIN‐SAN,19h03m,1,SFO,2697,20220404-1429,fast
5:40 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,21h05m,1,SFO,6:40 pm – 11:05 pm,Singapore Airlines,SIN‐SAN,19h25m,1,SFO,2153,20220404-1429,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,9:25 am – 1:28 pm,Singapore Airlines,SIN‐SAN,19h03m,1,SFO,2341,20220404-1429,fast
5:40 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,21h05m,1,SFO,9:25 am – 2:28 pm,Singapore Airlines,SIN‐SAN,20h03m,1,SFO,2697,20220404-1429,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,6:40 pm – 11:05 pm,Singapore Airlines,SIN‐SAN,19h25m,1,SFO,1754,20220404-1429,fast
4:25 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,22h20m,1,SFO,6:40 pm – 11:05 pm,Singapore Airlines,SIN‐SAN,19h25m,1,SFO,2153,20220404-1429,fast
6:25 am – 7:10 pm +1,Singapore Airlines,SAN‐SIN,21h45m,1,SFO,9:25 am – 2:28 pm,Singapore Airlines,SIN‐SAN,20h03m,1,SFO,2341,20220404-1429,fast
4:25 pm – 5:45 am +2,Singapore Airlines,SAN‐SIN,22h20m,1,SFO,9:25 am – 2:28 pm,Singapore Airlines,SIN‐SAN,20h03m,1,SFO,2697,20220404-1429,fast
6:15 am – 9:40 pm +1,Singapore Airlines,SAN‐SIN,24h25m,2,"SEA, YVR",6:40 pm – 11:05 pm,Singapore Airlines,SIN‐SAN,19h25m,1,SFO,2091,20220404-1429,fast
7:46 am – 12:35 am +2,ANA,SAN‐SIN,25h49m,2,"SFO, NRT",8:10 am – 11:15 am,Japan Airlines,SIN‐SAN,18h05m,1,NRT,1440,20220404-1429,fast
